protocol,horizon,scaling,sim_seed,seed,val_acc,full_acc,val_majority,full_majority,overlap_fraction,n_train,n_val
chronological,10,global_max,1,3,0.33605720122574056,0.554896749131057,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,train_only,1,3,0.3003064351378958,0.6377019014516458,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,global_max,1,4,0.3350357507660878,0.5303618891842159,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,train_only,1,4,0.3626149131767109,0.5626661214475568,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,global_max,1,5,0.33707865168539325,0.5810672664076876,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,train_only,1,5,0.3105209397344229,0.6293191576364752,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,global_max,1,6,0.34627170582226763,0.6154160703332652,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,train_only,1,6,0.32482124616956076,0.6626456757309344,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,global_max,1,7,0.3421859039836568,0.6246166428133306,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,train_only,1,7,0.3289070480081716,0.6195052136577387,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,global_max,1,8,0.3575076608784474,0.583316295236148,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,train_only,1,8,0.2992849846782431,0.662236761398487,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,global_max,1,9,0.31562819203268644,0.5058270292373748,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,train_only,1,9,0.3585291113381001,0.6321815579636066,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,20,global_max,1,0,0.37768679631525076,0.6351157549682442,0.4104401228249744,0.38414259373079285,0.1218014329580348,3904,977
